db_id,price,date_of_transfer,postcode,property_type,new_build_flag,tenure_type,locality,town_city,district,county,country,latitude,longitude
24860931,1600000,2019-06-14,DY13 9EZ,O,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33605000,-2.27794900
24860933,1600000,2019-06-14,DY13 9EZ,O,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33605000,-2.27794900
24218268,122000,2019-04-05,DY13 9FD,F,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33689100,-2.27788500
24446376,142000,2019-10-16,DY13 9FE,F,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33688300,-2.27726900
24567605,135000,2019-05-29,DY13 9FE,F,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33688300,-2.27726900
24649336,111500,2019-07-31,DY13 9FE,F,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33688300,-2.27726900
24989808,188475,2019-07-23,DY13 9GA,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34206100,-2.26566100
24857412,123000,2019-03-12,DY13 9GE,F,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34125200,-2.26568600
24212255,325000,2019-05-09,DY13 9GH,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34350300,-2.26414300
24212264,345000,2019-04-05,DY13 9GH,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34350300,-2.26414300
24697952,385000,2019-12-06,DY13 9GH,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34350300,-2.26414300
24800580,354000,2019-12-31,DY13 9GH,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34350300,-2.26414300
24945495,383000,2019-05-31,DY13 9GH,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34350300,-2.26414300
24945531,328000,2019-06-07,DY13 9GH,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34350300,-2.26414300
24699612,125000,2019-12-09,DY13 9GJ,F,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34303600,-2.26387600
24375023,157250,2019-01-16,DY13 9GL,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34304200,-2.26509500
24991750,193500,2019-10-01,DY13 9GL,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34304200,-2.26509500
24595700,283000,2019-05-23,DY13 9GN,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34436700,-2.26379600
24945496,275000,2019-07-12,DY13 9GN,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34436700,-2.26379600
24212249,290000,2019-04-25,DY13 9GT,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34431700,-2.26601200
24697951,165000,2019-12-12,DY13 9GT,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34431700,-2.26601200
24989810,157500,2019-09-13,DY13 9GT,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34431700,-2.26601200
24301923,244000,2019-12-06,DY13 9HB,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33892700,-2.27593100
24643520,95000,2019-08-30,DY13 9HF,F,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34012900,-2.27698100
24697714,110550,2019-12-05,DY13 9HG,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33894200,-2.27737000
24945520,180000,2019-06-25,DY13 9HN,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33878000,-2.27738300
24444413,81000,2019-10-18,DY13 9HR,F,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33910400,-2.27698900
24860930,1600000,2019-06-14,DY13 9HT,O,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33589100,-2.27684800
24931016,133986,2019-09-30,DY13 9JA,O,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34148100,-2.25953700
24432460,168000,2019-10-08,DY13 9JB,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34146600,-2.25415000
25049885,126000,2019-09-11,DY13 9JJ,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.35086700,-2.25361300
24565923,345000,2019-06-07,DY13 9JU,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.35051800,-2.25717800
24866249,170000,2019-08-30,DY13 9JU,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.35051800,-2.25717800
24531928,91000,2019-05-23,DY13 9JW,T,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.35158600,-2.25579400
24583691,131000,2019-05-08,DY13 9JW,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.35158600,-2.25579400
24295573,158000,2019-12-06,DY13 9JX,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34014900,-2.26434300
24295577,131500,2019-12-18,DY13 9JX,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34014900,-2.26434300
24295580,120000,2019-12-13,DY13 9JX,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34014900,-2.26434300
24655203,148330,2019-11-29,DY13 9JX,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34014900,-2.26434300
24734992,140000,2019-04-12,DY13 9JX,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34014900,-2.26434300
24509076,300000,2019-02-15,DY13 9LR,O,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34384900,-2.26028100
24509064,47982,2019-04-09,DY13 9LU,O,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34656800,-2.26442600
24373018,177000,2019-01-24,DY13 9NA,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33936700,-2.26251500
24436416,270000,2019-10-10,DY13 9NA,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33936700,-2.26251500
24444084,285000,2019-11-12,DY13 9NA,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33936700,-2.26251500
24693961,308000,2019-12-18,DY13 9NA,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33936700,-2.26251500
25124229,308000,2019-12-16,DY13 9NA,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33936700,-2.26251500
24645471,172000,2019-08-07,DY13 9ND,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33768700,-2.26374200
24589681,160000,2019-05-14,DY13 9NE,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33643400,-2.26540700
24655052,175000,2019-08-28,DY13 9NE,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33643400,-2.26540700
24921741,195000,2019-05-30,DY13 9NE,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33643400,-2.26540700
25117216,150000,2019-01-04,DY13 9NE,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33643400,-2.26540700
25017812,164000,2019-01-18,DY13 9NF,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33727900,-2.26532400
24939518,165000,2019-05-29,DY13 9NH,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33867500,-2.26443700
24208256,189000,2019-04-30,DY13 9NJ,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33996200,-2.26349100
24565925,168000,2019-06-03,DY13 9NJ,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33996200,-2.26349100
24550466,240000,2019-07-26,DY13 9NN,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33975100,-2.26570600
24922230,192000,2019-06-07,DY13 9NN,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33975100,-2.26570600
24572967,170000,2019-06-03,DY13 9NQ,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33815200,-2.26472800
24589672,182500,2019-05-31,DY13 9NR,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33916000,-2.26653500
24736369,192000,2019-04-12,DY13 9NR,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33916000,-2.26653500
24334975,160000,2019-07-19,DY13 9NS,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33716400,-2.26686100
24286314,170000,2019-11-29,DY13 9PD,D,N,F,TITTON,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32906900,-2.26201700
24531370,170000,2019-01-11,DY13 9PD,D,N,F,TITTON,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32906900,-2.26201700
24520224,175000,2019-06-19,DY13 9PF,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33424600,-2.27061900
24587689,164000,2019-05-22,DY13 9PF,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33424600,-2.27061900
24697710,220000,2019-10-30,DY13 9PG,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33283300,-2.27137300
25072120,150000,2019-10-04,DY13 9PJ,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33271800,-2.27471800
24198022,126000,2019-05-24,DY13 9QB,O,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32894000,-2.26774000
24277610,365000,2019-04-01,DY13 9QS,D,N,F,TITTON,STOURPORT-ON-SEVERN,WYCHAVON,WORCESTERSHIRE,England,52.32954200,-2.25799500
24805061,535000,2019-12-06,DY13 9RH,O,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32721700,-2.26439400
24507956,270000,2019-06-04,DY13 9RL,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33433700,-2.27237600
25076215,150000,2019-09-11,DY13 9RQ,O,N,F,TITTON,STOURPORT-ON-SEVERN,WYCHAVON,WORCESTERSHIRE,England,52.32371400,-2.25679200
24841263,490000,2019-07-05,DY13 9SH,O,N,F,CROSSWAY GREEN,STOURPORT-ON-SEVERN,WYCHAVON,WORCESTERSHIRE,England,52.31985900,-2.23423500
24415776,280000,2019-04-18,DY13 9SN,S,N,F,CROSSWAY GREEN,STOURPORT-ON-SEVERN,WYCHAVON,WORCESTERSHIRE,England,52.31655200,-2.22687800
24529953,158000,2019-07-31,DY13 9SQ,S,N,F,CROSSWAY GREEN,STOURPORT-ON-SEVERN,WYCHAVON,WORCESTERSHIRE,England,52.31525200,-2.23601500
24362879,820000,2019-01-25,DY13 9ST,O,N,F,DUNHAMPTON,STOURPORT-ON-SEVERN,WYCHAVON,WORCESTERSHIRE,England,52.30038500,-2.23722200
24595704,242000,2019-06-14,DY13 9ST,S,N,F,DUNHAMPTON,STOURPORT-ON-SEVERN,WYCHAVON,WORCESTERSHIRE,England,52.30038500,-2.23722200
24657711,350000,2019-01-22,DY13 9ST,O,N,F,,STOURPORT-ON-SEVERN,WYCHAVON,WORCESTERSHIRE,England,52.30038500,-2.23722200
24193891,222500,2019-04-29,DY13 9TF,S,N,F,ACTON,STOURPORT-ON-SEVERN,WYCHAVON,WORCESTERSHIRE,England,52.30656000,-2.22131700
24418597,222500,2019-04-26,DY13 9TF,O,N,F,ACTON,STOURPORT-ON-SEVERN,WYCHAVON,WORCESTERSHIRE,England,52.30656000,-2.22131700
24438429,815000,2019-10-30,WR9 0PY,D,N,F,SNEADS GREEN,DROITWICH,WYCHAVON,WORCESTERSHIRE,England,52.31204400,-2.20124900
24842030,535000,2019-03-01,WR9 0PZ,O,N,F,SNEADS GREEN,DROITWICH,WYCHAVON,WORCESTERSHIRE,England,52.30915700,-2.20491200
